"query"	"significant"	"p_value"	"term_size"	"query_size"	"intersection_size"	"precision"	"recall"	"term_id"	"source"	"term_name"	"effective_domain_size"	"source_order"	"parents"	"evidence_codes"	"intersection"
"440"	query_1	TRUE	0.0209034274853669	31	1919	12	0.00625325690463783	0.387096774193548	GO:0051085	GO:BP	chaperone cofactor-dependent protein refolding	21017	13482	c("GO:0051084", "GO:0061077")	IBA,IEA,IDA,IBA,IDA IBA IEA,IBA,IBA,IBA,IBA,IBA,TAS,IMP	DNAJB5,HSPH1,ERO1A,HSPA8,DNAJB1,HSPA5,HSPA1B,HSPA1A,DNAJB4,HSPA6,GAK,SDF2L1
"441"	query_1	TRUE	0.0209366615970057	314	1919	53	0.0276185513288171	0.168789808917197	GO:0062012	GO:BP	regulation of small molecule metabolic process	21017	15781	c("GO:0019222", "GO:0044281")	IDA,ISS,ISS IEA,IDA,IDA,IDA,IDA,IBA,IEA,IBA,IGI,ISS IBA IEA,IMP ISS IEA,IDA,IMP IEA,IEA,IDA,IDA,TAS,IGI,IDA IC,IDA,IDA,ISS,IEA,IEA,ISS IEA,ISS IEA,IEA,IEA,ISS IEA,ISS IEA,IDA,IEA,IEA,IEA,IEA,IDA,IEA,NAS IEA,ISS IEA,ISS IEA,ISS IEA,IDA ISS IEA,IMP,IMP,IEA,IDA TAS,IMP,IDA IEA,ISS,IBA IEA,IMP	ATP2B4,CEACAM1,EGR1,PMAIP1,BMP2,BMP6,CDA,ANXA1,LDLR,PPARD,APP,TTC39B,ABCD1,STARD4,SLC2A6,PTAFR,TNF,TMSB4X,ADM,PSEN1,NFKB1,CYP27B1,PGAM1,MIDN,STAT3,SRC,ACADVL,RORA,NR3C1,IER3,NR1D1,IGF2,SNAI1,INSIG1,C1QTNF1,CREB1,DAB2,UBR4,IGFBP3,PTGS2,ABCG1,LACC1,SOX9,KLHL25,SIRT7,CES1,NTSR1,P2RY6,DGKQ,SIRT6,SORBS1,SLC7A7,NR1H2
"442"	query_1	TRUE	0.0216022403118782	94	1919	23	0.0119854090672225	0.24468085106383	GO:0033273	GO:BP	response to vitamin	21017	8107	GO:0007584	IEA,IEA,IMP,IEA,IEA,IEA,IDA IBA IEA,IEA,IEA,IEA,IEA,TAS,IMP IBA,IEA,IDA,IMP,IEA,IEA,IEA,IEA,IEA,IEA,IEA	ABCA1,ITGA2,KYNU,SOD2,CXCL10,STC1,CYP27B1,TNC,RELA,MDM2,KDM6A,AQP3,KANK2,NFKBIZ,MN1,PIM1,MAP1B,PTGS2,MTHFR,CYP26B1,TGFB1,DNMT3A,COL1A1
"443"	query_1	TRUE	0.0216634655282327	22	1919	10	0.00521104742053153	0.454545454545455	GO:0032816	GO:BP	positive regulation of natural killer cell activation	21017	7840	c("GO:0030101", "GO:0032814", "GO:0051251")	IDA,IEA,IDA IC,IDA,IEA,IBA IEA,IEA,IDA,IBA,IDA	HLA-E,IL15,IL23A,JAK2,BLOC1S3,TICAM1,IL15RA,TYK2,TICAM2,IL12A
"444"	query_1	TRUE	0.0216634655282327	22	1919	10	0.00521104742053153	0.454545454545455	GO:0019885	GO:BP	antigen processing and presentation of endogenous peptide antigen via MHC class I	21017	6063	c("GO:0002474", "GO:0002483")	IDA IBA,IDA IMP IBA,IDA IMP IBA,IGI,IBA,IBA,IBA,IBA,IBA,IEA	HLA-C,HLA-A,TAP1,B2M,HLA-E,ULBP2,RAET1L,HLA-F,MICB,TAPBP
"445"	query_1	TRUE	0.02290943019069	307	1919	52	0.0270974465867639	0.169381107491857	GO:0071375	GO:BP	cellular response to peptide hormone stimulus	21017	16627	c("GO:0032870", "GO:0043434", "GO:1901699", "GO:1901701")	IEA,IDA,IDA,ISS,IEA,IEA,IEA,IEA,IDA ISS TAS IEA,IBA,TAS NAS IEA,IMP,IMP,IMP,IEA,ISS IBA IEA,IDA ISS IBA IEA,IMP IEA,IDA ISS IBA IEA,IEA,ISS IEA,IEA,IEA,ISS IEA,IEA,IDA ISS IBA TAS IEA,IEA,IBA,IBA,IBA,IEA,ISS,IEA,TAS,IDA,ISS IBA IEA,IEA,IEA,IEA,IBA,ISS IEA,ISS IEA,IBA,NAS,IEA,ISS,ISS,ISS,ISS IEA,NAS,IEA,IDA	INHBA,HDAC9,CA2,CEACAM1,STAT1,SOCS3,GJB2,CFLAR,PRKCD,JAK1,PTPN1,PIP4K2C,RAB31,NFKB1,NDEL1,GRB10,JAK2,RELA,STAT3,MDM2,SRC,GNAI2,KDM6A,DENND4C,EDN1,IGF2,DDR2,STAT5A,INSIG1,STAT6,FOS,PTPRE,ITGB3,LYN,USF1,NR4A1,MAP1B,SPINK1,SLC9A1,LPIN3,ZBTB7B,FER,TYK2,HDAC5,TGFB1,MBD5,SORBS1,BCAR1,SOCS1,SCNN1D,ASS1,CPEB2
"446"	query_1	TRUE	0.0249396657963031	185	1919	36	0.0187597707139135	0.194594594594595	GO:0002695	GO:BP	negative regulation of leukocyte activation	21017	1213	c("GO:0002683", "GO:0002694", "GO:0045321", "GO:0050866")	TAS,IDA,IDA IEA,IEA,IDA IBA,ISS IEA,IEA,ISS IEA,ISS,IBA IEA,ISS IEA,ISS IBA IEA,IMP,ISS IEA,IDA IMP IEA,IEA,IEA,ISS IEA,IMP,IBA IEA,IBA IEA,ISS,IDA,IBA,IDA,ISS IEA,ISS IEA,ISS IEA,IEA,ISS IEA,IEA,IEA,ISS TAS IEA,IDA IMP,ISS IEA,IMP IBA IEA	INHBA,HLA-E,FN1,NRARP,ANXA1,LDLR,PELI1,IRF1,ID2,BANK1,TNFAIP3,SAMSN1,SDC4,BTN2A2,CD274,ZBTB46,DUSP22,NR1D1,MDK,PAG1,LYN,LAPTM5,IFNL1,TNFRSF14,IFNB1,LRFN5,ZBTB7B,FER,IDO1,SMAD7,TGFB1,ADORA2A,CD200,IL4I1,SOCS1,PTPN22
"447"	query_1	TRUE	0.0255478657541635	76	1919	20	0.0104220948410631	0.263157894736842	GO:0032729	GO:BP	positive regulation of type II interferon production	21017	7774	c("GO:0001819", "GO:0032609", "GO:0032649")	IDA,IDA TAS,IEA,IDA,IDA,IMP,IDA,ISS,IDA,TAS,IDA,IMP,IDA IBA IEA,IEA,IEA,IMP,IDA,IDA,IDA,IMP	HLA-A,IL23A,TNF,JAK2,CD276,BTN3A1,ISG15,ZP3,TLR3,EBI3,IFNL1,HMSD,IL18R1,BCL3,ARID5A,BTN3A2,IL1R1,TYK2,IL12A,PTPN22
"448"	query_1	TRUE	0.0256347174376281	215	1919	40	0.0208441896821261	0.186046511627907	GO:0045619	GO:BP	regulation of lymphocyte differentiation	21017	11470	c("GO:0030098", "GO:0051249", "GO:1902105")	TAS,IDA,NAS,IEA,IEA,ISS IEA,IEA,ISS IEA,IEA,IDA IBA,IEA,ISS IEA,ISS IBA IEA,ISS,IBA,IDA,IEA,IEA,ISS,IEA,NAS,ISS IEA,IEA,IMP ISS IEA,ISS,IDA,IDA,ISS IEA,IEA,IDA IEA,IEA,IDA IEA,ISS IEA,ISS IEA,IEA,IBA,IEA,ISS IEA,IDA ISS,IMP ISS IEA	INHBA,PNP,CD86,IL7R,EGR3,ADAM8,NRARP,MMP14,IL15,ANXA1,CYLD,IRF1,IL23A,ID2,TNFSF9,PRELID1,BTN2A2,ZEB1,SH3RF1,NLRP3,JUNB,NFKBIZ,CARD11,MDK,NFKBID,IFNL1,IFNB1,ZBTB7B,CD83,KLHL25,IL15RA,AMBRA1,NCKAP1L,SMAD7,CYP26B1,IL36B,TGFB1,IL7,IL4I1,SOCS1
"449"	query_1	TRUE	0.0257891398516323	47	1919	15	0.00781657113079729	0.319148936170213	GO:0050919	GO:BP	negative chemotaxis	21017	13361	GO:0006935	IBA,IEA,IMP,IBA,IEA,IBA,IBA,IBA TAS,IMP,IEA,IBA,ISS IEA,IBA,IBA,IEA	SEMA7A,FLRT3,ITGAV,SEMA3C,NRG1,SEMA3A,SEMA4B,SEMA3B,ITGB3,PLXNA3,SEMA4C,NTN1,SEMA6A,SEMA6D,PLXNA4
"450"	query_1	TRUE	0.0270880559437263	246	1919	44	0.0229286086503387	0.178861788617886	GO:0031669	GO:BP	cellular response to nutrient levels	21017	7272	c("GO:0031667", "GO:0051716")	ISS,IEA,IMP IEA,IMP,IDA IGI IBA,IDA,IBA,NAS,TAS,IDA,ISS IEA,IEA,IDA,IMP,IDA,IDA,IDA,IEA,IDA,IEA,IMP,IMP,IEA,IEA,IEA,IBA,IMP IBA,IDA,IEA,IMP ISS TAS IC IEA,IDA,IMP,IMP,IDA IBA IEA,IMP,ISS,IDA,IBA,IEA,IEP,IEA,IDA IBA IEA,IEA,IMP IBA	CD68,INHBA,CDKN1A,PMAIP1,RRAGC,PLIN3,GABARAPL1,RICTOR,HSPA8,PPARD,FNIP1,ATF3,IFI16,EIF2AK2,RALB,HSPA5,ZFYVE1,SLC2A1,CYP27B1,TNC,SH3GLB1,FAS,MDM2,KDM6A,DSC2,GABARAP,KANK2,WDR45,FOS,USF1,MN1,PIM1,SZT2,RNF152,MTMR3,ULK1,WIPI1,UCN2,CTSK,BMPR2,AMBRA1,MAP1LC3A,COL1A1,RRAGD
"451"	query_1	TRUE	0.0277415048841217	164	1919	33	0.017196456487754	0.201219512195122	GO:0032680	GO:BP	regulation of tumor necrosis factor production	21017	7726	c("GO:0032640", "GO:1903555")	IMP,ISS IEA,IMP,IMP,IDA,IEA,IGI,IDA,IMP,IEA,ISS IEA,IMP IEA,IGI,ISS IEA,IGI,IDA IEA,IDA,IEA,ISS IEA,IDA,IMP,IEA,IDA,ISS IEA,IEA,IEA,ISS,IDA,ISS IEA,IDA,IMP,IDA,IMP IBA IEA	OAS2,TMEM106A,OAS3,OAS1,HLA-E,MYD88,APP,IL6,IL23A,PTAFR,TNFAIP3,ELF4,PSEN1,JAK2,STAT3,MAPKAPK2,ZFP36,TICAM1,PLCG2,RIPK1,CD47,AKAP12,ARHGEF2,TLR3,BCL3,ARID5A,CCL3,CLU,IL33,CLEC4A,TGFB1,MIF,PTPN22
"452"	query_1	TRUE	0.0277415048841217	164	1919	33	0.017196456487754	0.201219512195122	GO:0032640	GO:BP	tumor necrosis factor production	21017	7687	GO:0071706	IMP,ISS IEA,IMP,IMP,IDA,IEA,IGI,IDA,IMP,IEA,ISS IEA,IMP IEA,IGI,ISS IEA,IGI,IDA IEA,IDA,IEA,ISS IEA,IDA,IMP,IEA,IDA,ISS IEA,IEA,IEA,ISS,IDA,ISS IEA,IDA,IMP,IDA,IMP IBA IEA	OAS2,TMEM106A,OAS3,OAS1,HLA-E,MYD88,APP,IL6,IL23A,PTAFR,TNFAIP3,ELF4,PSEN1,JAK2,STAT3,MAPKAPK2,ZFP36,TICAM1,PLCG2,RIPK1,CD47,AKAP12,ARHGEF2,TLR3,BCL3,ARID5A,CCL3,CLU,IL33,CLEC4A,TGFB1,MIF,PTPN22
"453"	query_1	TRUE	0.0278649873339103	254	1919	45	0.0234497133923919	0.177165354330709	GO:0006959	GO:BP	humoral immune response	21017	2590	GO:0006955	IDA,IEA,IDA ISS IBA IEA,IEA,IDA,IDA,IDA IMP IEA,IBA,IBA,IC,TAS,IBA,IEA,IEA,TAS,IDA IMP,IDA IMP,IBA,IDA,IDA ISS,IDA IBA TAS IEA,IMP IBA IEA,IBA,TAS,IBA,IEA,IBA,IBA,TAS,IBA,TAS,TAS IEA,IBA,IDA IBA IEA,IMP,IDA IBA,IMP,IBA,IMP,TAS,IBA,IMP,IGI IBA IEA,IDA,IDA IBA	HLA-A,C1R,SLPI,C1S,HLA-E,RNASE7,CD55,CXCL10,PI3,IL6,TREM1,CXCL8,TNF,NOTCH2,PRSS3,KRT6A,DEFB1,CXCL3,PGLYRP4,ZP3,CFH,C3,WFDC2,EBI3,CXCL2,BCL3,ANG,IFNB1,POU2F2,WFDC3,CD83,CLU,IFNE,SUSD4,RGCC,S100A9,RNASE4,IFNK,ROMO1,IL7,CXCL1,S100A7,C4A,ACOD1,S100A12
"454"	query_1	TRUE	0.027865739272243	27	1919	11	0.00573215216258468	0.407407407407407	GO:0060333	GO:BP	type II interferon-mediated signaling pathway	21017	14545	c("GO:0071346", "GO:0140888")	IC,IMP IBA IEA,IDA IMP ISS,IMP IEA,IDA TAS NAS,ISS IEA,NAS,IDA IMP,TAS NAS IEA,IDA,NAS	SP100,PARP9,STAT1,PARP14,JAK1,IRF1,IFNGR2,NLRC5,JAK2,TYK2,NR1H2
"455"	query_1	TRUE	0.027865739272243	27	1919	11	0.00573215216258468	0.407407407407407	GO:0090025	GO:BP	regulation of monocyte chemotaxis	21017	17959	c("GO:0002548", "GO:0002688", "GO:0071675")	IDA IEA,IMP,IMP,IDA,IDA,IDA,IDA IBA,ISS IEA,IDA,IMP,IDA	CCL5,SERPINE1,DUSP1,CXCL10,LGMN,CREB3,S100A14,NBL1,MOSPD2,LYN,S100A7
"456"	query_1	TRUE	0.027865739272243	27	1919	11	0.00573215216258468	0.407407407407407	GO:0035458	GO:BP	cellular response to interferon-beta	21017	9046	c("GO:0035456", "GO:0071345")	IDA,IDA,IDA IMP,IDA,IBA IEA,IDA,IEA,IDA,IDA,IBA IEA,ISS	IFITM2,OAS1,STAT1,IRF1,IFI16,PNPT1,TLR3,IFNB1,IFNAR2,AIM2,ACOD1
"457"	query_1	TRUE	0.0281167377266047	231	1919	42	0.0218863991662324	0.181818181818182	GO:0034976	GO:BP	response to endoplasmic reticulum stress	21017	8746	GO:0033554	TAS,IEA,ISS IEA,IDA ISS IBA TAS IEA,IMP,IDA IEA,IEA,IDA,IDA,IEA,IMP IBA,ISS IBA TAS IEA,IDA,IDA,IDA,IMP TAS,IMP IBA,IDA,IDA IBA TAS,IEA,IDA,IBA TAS IEA,IBA,IMP TAS IEA,ISS IEA,IDA IMP IBA IEA,IMP IBA TAS IEA,IMP IGI,IEA,IDA,IMP ISO,IMP,IDA,IDA IMP IBA IEA,IDA ISS IBA TAS IEA,IMP,IMP,IBA IEA,IDA IGI,ISS IBA IEA,IEA,ISS IEA	PMAIP1,PML,ERO1A,PTPN1,CASP4,ATF3,AFF4,AGR2,ERP44,EIF2AK2,YOD1,HSPA5,CXCL8,CREBRF,DNAJB2,HSP90B1,P4HB,CREB3,PPP1R15A,NRBF2,HSPA1A,PPP1R15B,PDIA3,BAK1,DNAJB9,DERL2,ERLEC1,RNF185,FBXO6,MAN1A1,UFD1L,SEC61B,FICD,OS9,BBC3,MANF,CLU,TMEM259,BCAP31,THBS4,SDF2L1,NR1H2
"458"	query_1	TRUE	0.0284875050464992	102	1919	24	0.0125065138092757	0.235294117647059	GO:0045639	GO:BP	positive regulation of myeloid cell differentiation	21017	11490	c("GO:0030099", "GO:0045597", "GO:0045637")	IDA,IMP,IEA,ISS IEA,IDA,ISS,IDA ISS IBA IEA,IDA,IMP,IDA,IEA,IMP,IMP,IMP,IBA IEA,IMP,IEA,IEA,IDA,IEA,IEA,ISS IEA,IDA,ISS IEA	INHBA,STAT1,TRIB1,NEDD9,IL23A,ID2,CSF1,ETS1,HSPA1B,TNF,NOTCH2,STAT3,HSPA1A,FAXDC2,CSF3,RIPK1,ISG15,FOS,TRAF6,CREB1,SLC9B2,NCKAP1L,LIF,TGFB1
"459"	query_1	TRUE	0.0287924450023246	129	1919	28	0.0145909327774883	0.217054263565891	GO:0001704	GO:BP	formation of primary germ layer	21017	396	c("GO:0007369", "GO:0048646")	IEP,IMP,IDA IEA,IEP,IEP,IEP,IDA,IBA,IEP,IEA,IBA,IMP,IEA,IEA,TAS,IBA,IBA,ISS IEA,IEA,IEP,TAS,ISS IEA,IEA,IEP,ISS IEA,IEP,IEA,IBA	LAMA3,ITGA5,INHBA,ITGA2,MMP9,LAMB3,FN1,DUSP1,MMP14,EPHA2,DUSP4,ITGAV,MAP2K1,KDM6A,KLF4,DUSP5,TBX19,SNAI1,ETS2,ITGB3,TRIM15,KDM6B,HSBP1,COL7A1,BMPR2,COL4A2,WNT3,DUSP2
"460"	query_1	TRUE	0.0291162121702558	136	1919	29	0.0151120375195414	0.213235294117647	GO:0001936	GO:BP	regulation of endothelial cell proliferation	21017	550	c("GO:0001935", "GO:0050678")	IMP,IMP,IBA IEA,IEA,IEA,IBA,IDA,IEA,IDA IBA IEA,IEA,IEA,IMP IGI,IDA IMP IGI ISS IBA,IDA IMP IGI NAS IEA,IGI,ISS IEA,IBA,IMP,IMP,IMP,IDA,IDA IEA,IDA,IMP,IGI,IDA,ISS,IDA,IGI	STAT1,EGR3,NRARP,BMP6,RICTOR,VEGFC,ECM1,TNF,MYDGF,POLD4,STAT3,PRKD2,VEGFA,FGF2,HMOX1,MDK,IGF2,STAT5A,ITGB3,NR4A1,ANG,MMRN2,RGCC,SIRT6,PIK3CD,THBS4,FUT2,CCL24,IL12A
"461"	query_1	TRUE	0.0291162121702558	136	1919	29	0.0151120375195414	0.213235294117647	GO:0030168	GO:BP	platelet activation	21017	6695	c("GO:0001775", "GO:0007596")	NAS,ISS,TAS,NAS,IDA IMP IBA TAS,ISS IEA,ISS IEA,IDA TAS,HMP,IDA NAS,HMP,IMP,TAS IEA,IDA,IMP,TAS,HMP,HMP,IEA,TAS,ISS,IBA IEA,HMP,IDA,IMP IEA,ISS IBA IEA,HMP NAS,TAS IEA,IBA	PLSCR1,CEACAM1,IL6ST,SAA1,PDPN,SERPINE2,PRKCD,IL6,TLN1,CD9,MYL12A,STXBP3,DGKA,JAK2,BLOC1S3,SRC,CLIC1,ILK,PDIA3,PLCG2,MFSD2B,UBASH3B,MYL9,C1QTNF1,ITGB3,LYN,FLNA,DGKQ,FCER1G
"462"	query_1	TRUE	0.0295546513300858	11	1919	7	0.00364773319437207	0.636363636363636	GO:0097012	GO:BP	response to granulocyte macrophage colony-stimulating factor	21017	18445	GO:0034097	IEA,IDA,IDA,IEP,IDA,IEA,IDA	ETV3,CSF2,ZFP36,NPR2,FCAR,PRLR,PDE2A
"463"	query_1	TRUE	0.0295546513300858	11	1919	7	0.00364773319437207	0.636363636363636	GO:0097011	GO:BP	cellular response to granulocyte macrophage colony-stimulating factor stimulus	21017	18444	c("GO:0071345", "GO:0097012")	IEA,IDA,IDA,IEP,IDA,IEA,IDA	ETV3,CSF2,ZFP36,NPR2,FCAR,PRLR,PDE2A
"464"	query_1	TRUE	0.0297002608136469	441	1919	68	0.0354351224596144	0.154195011337868	GO:0051223	GO:BP	regulation of protein transport	21017	13576	c("GO:0015031", "GO:0051049", "GO:0070201")	IDA,IEA,IEA,IEA,IMP,ISS IEA,NAS,IEA,IDA,IC,IGI,NAS,IMP,TAS,IEA,IMP,IDA,IDA,IMP,IDA,IEA,IDA,IMP,IDA IEA,IMP,IMP,ISS IEA,IEA,ISS IEA,IEA,IEA,IMP,IDA,IDA IMP,IMP,IMP,IBA,ISS IEA,IDA,ISS IBA IEA,IDA,TAS,IDA IMP IBA IEA,IMP,IMP,ISS IEA,IEA,ISS IEA,IDA,IMP,IEA,IDA ISS,IDA,IEA,IMP,ISS,ISS IEA,IDA ISS IEA,IEA,IDA ISS IEA,IDA,ISS,IDA,IMP IGI,IGI,ISS IEA,IEA,IEA	CCL5,MAP4K4,FERMT1,TMEM132A,SP100,PIM3,SAA1,SEC24A,DNAJA1,ADAM8,IFI27,BMP6,PRKCD,HSPA8,VEGFC,PTPN1,RSAD2,IL6,PLK3,LCP1,SFN,JUP,YOD1,TNF,PSEN1,NDEL1,ABCA12,JAK2,MIDN,MDM2,SRC,ARHGEF5,SNX3,STX4,DERL2,ERLEC1,SAR1A,NR1D1,INSIG1,RHBDF2,SLC8B1,STX1A,RHBDF1,ANKRD1,OS9,LRRC8A,PTGS2,SYT7,ABCG1,FLNA,TCIRG1,ANG,RAPGEF3,SLC9B2,ADTRP,TRPM4,SIRT7,TGFB1,ADORA2A,SIRT6,BCAP31,CABP1,CD200,ANO1,IL12A,ZDHHC2,PTPN22,NR1H2
"465"	query_1	TRUE	0.0313490456624452	96	1919	23	0.0119854090672225	0.239583333333333	GO:0032602	GO:BP	chemokine production	21017	7650	GO:0001816	IMP,IMP,ISS IEA,IDA,IEA,IGI,IDA ISS NAS,IEA,ISS IEA,IDA ISS IEA,IEA,IDA,IEA,TAS,IMP,IDA IEA,IMP,IDA IEA,IMP,IEA,IDA,IMP,IMP	OAS3,OAS1,EGR1,IL6R,MYD88,APP,IL6,EPHA2,EIF2AK2,TNF,IL1RL1,KLF4,TICAM1,HMOX1,MEFV,TLR3,ALOX15B,IL33,TGFB1,MIF,IL7,TICAM2,CSF1R
"466"	query_1	TRUE	0.0313490456624452	96	1919	23	0.0119854090672225	0.239583333333333	GO:0032642	GO:BP	regulation of chemokine production	21017	7689	c("GO:0001817", "GO:0032602")	IMP,IMP,ISS IEA,IDA,IEA,IGI,IDA ISS NAS,IEA,ISS IEA,IDA ISS IEA,IEA,IDA,IEA,TAS,IMP,IDA IEA,IMP,IDA IEA,IMP,IEA,IDA,IMP,IMP	OAS3,OAS1,EGR1,IL6R,MYD88,APP,IL6,EPHA2,EIF2AK2,TNF,IL1RL1,KLF4,TICAM1,HMOX1,MEFV,TLR3,ALOX15B,IL33,TGFB1,MIF,IL7,TICAM2,CSF1R
"467"	query_1	TRUE	0.0313533246392948	232	1919	42	0.0218863991662324	0.181034482758621	GO:0001649	GO:BP	osteoblast differentiation	21017	367	c("GO:0001503", "GO:0030154")	IMP,IEA,ISS IEA,HDA,HDA,TAS,HDA,IDA IEA,IDA IEA,IDA,IMP,IEA,IDA TAS,ISS IEA,ISS,IEA,IBA,HDA,IMP IEA,HDA,IEA,IEA,IEA,IEA,IEA,IEA,IMP,IEP,HDA,IEA,IEP,IEA,IEA,IEA,ISS IEA,IMP IEA,ISS,ISS IEA,IEA,IMP,IEA,IEA	IL6ST,TP53INP2,NOCT,SEMA7A,RRAS2,IL6R,TPM4,BMP2,BMP6,TNFAIP6,BAMBI,VEGFC,IL6,EPHA2,WNT7B,TNF,PTHLH,TNC,FERMT2,BCAP29,CLIC1,ADAR,ILK,JUNB,FGF2,IGF2,DDR2,SNAI1,RRBP1,IGFBP3,CCL3,TCIRG1,GABBR1,CEBPA,SOX9,BMPR2,TRPM4,SIRT7,MAPK11,WNT3,NPPC,COL1A1
"468"	query_1	TRUE	0.0315787674098234	59	1919	17	0.0088587806149036	0.288135593220339	GO:0032648	GO:BP	regulation of interferon-beta production	21017	7695	c("GO:0032479", "GO:0032608")	IMP,IMP,IMP,IDA,IDA,IMP,IMP,IMP,IEA,ISS,IEA,IDA,IDA,IMP TAS,IDA IMP ISS IEA,IEA,IEA	OAS2,OAS3,OAS1,ZC3HAV1,MORC3,IRF1,RIOK3,RELB,TICAM1,TRIM56,TRIM38,ISG15,REL,IRF7,TLR3,NMI,PTPN22
"469"	query_1	TRUE	0.0315787674098234	59	1919	17	0.0088587806149036	0.288135593220339	GO:0070231	GO:BP	T cell apoptotic process	21017	16001	GO:0070227	IDA,IEA,IEA,ISS IEA,IEA,IDA,IDA,IBA,IMP,IEA,IEA,ISS IEA,IEA,IEA,ISS IEA,ISS IEA,IMP IEA	CCL5,ST3GAL1,IL7R,ADAM8,EFNA1,PRELID1,CD274,FAS,PRKD2,KIFAP3,BAK1,RIPK1,BCL11B,BCL3,LMBR1L,BBC3,IDO1
"470"	query_1	TRUE	0.0315787674098234	59	1919	17	0.0088587806149036	0.288135593220339	GO:0032608	GO:BP	interferon-beta production	21017	7656	GO:0032606	IMP,IMP,IMP,IDA,IDA,IMP,IMP,IMP,IEA,ISS,IEA,IDA,IDA,IMP TAS,IDA IMP ISS IEA,IEA,IEA	OAS2,OAS3,OAS1,ZC3HAV1,MORC3,IRF1,RIOK3,RELB,TICAM1,TRIM56,TRIM38,ISG15,REL,IRF7,TLR3,NMI,PTPN22
"471"	query_1	TRUE	0.0316829161895608	165	1919	33	0.017196456487754	0.2	GO:0048639	GO:BP	positive regulation of developmental growth	21017	12897	c("GO:0045927", "GO:0048589", "GO:0048638", "GO:0051094")	IDA IBA IEA,IEA,ISS,IDA IEA,IEA,ISS IEA,IEA,IEA,IEA,ISS,IDA,IEA,IDA,IDA IGI,ISS,IDA IEA,IDA,ISS,IDA IEA,IEA,ISS,IEA,IDA,IEA,IEA,IEA,IEA,IEA,ISS IBA,ISS IEA,IEA,IDA,ISS IEA	SEMA7A,FN1,AGRN,SMURF1,PPARD,AGR2,CSF1,GDI1,EZR,BASP1,ITSN2,PAFAH1B1,NRG1,EDN1,VEGFA,FGF2,MACF1,ZP3,DSCAM,IGF2,L1CAM,CREB1,PIM1,MAP1B,CRABP2,BMPR2,SMAD7,WNT3,ISLR2,NTN1,IL7,UNC13A,SOX15
"472"	query_1	TRUE	0.032470761708101	71	1919	19	0.0099009900990099	0.267605633802817	GO:0032732	GO:BP	positive regulation of interleukin-1 production	21017	7777	c("GO:0001819", "GO:0032612", "GO:0032652")	IMP IEA,ISS IEA,ISS IEA,NAS,IDA,IGI,IGI,IDA,IDA,IDA IEA,ISS IEA,IDA,IGI,IEA,IDA,IDA IMP ISO NAS,IDA ISS,ISS,IDA IEA	GBP5,TMEM106A,EGR1,SAA1,MYD88,APP,IL6,IFI16,TNF,PANX1,JAK2,RELA,STAT3,NLRP3,MEFV,CASP1,NLRP1,CCL3,AIM2
"473"	query_1	TRUE	0.0325475740883843	65	1919	18	0.00937988535695675	0.276923076923077	GO:0001885	GO:BP	endothelial cell development	21017	512	c("GO:0002064", "GO:0045446")	IGI,IEA,IGI,IMP,IDA,IMP IGI,IGI,IDA,IMP,IDA,IMP,IMP,IBA,IMP,IMP,IMP,IEA,ISS	ICAM1,MYD88,MSN,RAP1B,TNF,RAP2C,EZR,STC1,AFDN,VEGFA,S1PR3,RAPGEF1,COL27A1,RAPGEF3,CLDN5,ROBO4,HPSE,PDE2A
"474"	query_1	TRUE	0.0325500601765112	158	1919	32	0.0166753517457009	0.20253164556962	GO:0043409	GO:BP	negative regulation of MAPK cascade	21017	10677	c("GO:0000165", "GO:0043408", "GO:1902532")	IDA IBA,IDA IMP ISS IEA,IMP,IDA,IEA,IDA IMP ISS IBA IEA,IDA IEA,IMP,IMP ISS IBA IEA,IEA,IMP,IMP,IMP IBA,IEA,IMP,IBA,IEA,IBA,IDA IBA,ISS IBA,IDA IBA,ISS IEA,IEA,IEA,IEA,IEA,IEA,IMP,IBA,IDA,IDA,IMP IBA IEA	TNIP1,SPRY2,DNAJA1,BMP2,EFNA1,DUSP1,CYLD,PRKCD,PTPN1,ATF3,SMPD1,EZR,DUSP4,BTN2A2,GBP1,DUSP5,PAFAH1B1,DUSP8,DUSP16,SPRED3,DUSP7,LYN,RAPGEF1,DAB2,RNF149,ACE2,LIF,PTPRR,DUSP2,SEMA6A,EPHA4,PTPN22
